scenario,N,tau0,finesse_nominal,finesse_nominal_ceiling,finesse_actual,finesse_actual_ceiling,finesse_scale,finesse_relative_error,rho_nominal,rho_actual,reflectivity_nominal,reflectivity_actual,reflectivity_abs_error,rho_crosses_1p00,rho_crosses_1p05,rho_crosses_1p10,math_optimal_branches,geometry_engineering_branches,geometry_warning_branches,w0_experimental_ok_branches,w0_high_risk_branches,final_engineering_branches,geometry_warning_branch_list,w0_experimental_ok_branch_list,w0_high_risk_branch_list,final_branch_list,max_final_platform_width_L_mm,mean_final_platform_width_L_mm
COMPARISON_RELAXED,9,5.000000000000,54.000000000000,54,55.080000000000,56,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.943490068688,0.944566511127,0.001076442439,yes,yes,yes,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",1.075251436,0.704081049
COMPARISON_RELAXED,9,5.000000000000,54.000000000000,54,56.700000000000,57,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.943490068688,0.946106447145,0.002616378457,yes,yes,yes,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",1.200533851,0.788867182
COMPARISON_RELAXED,9,5.000000000000,54.000000000000,54,59.400000000000,60,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.943490068688,0.948491356064,0.005001287376,yes,yes,yes,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",1.388666532,0.917590637
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,56.700000000000,57,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.951361288534,0.946106447145,-0.005254841389,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,59.850000000000,60,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.951361288534,0.948868477159,-0.002492811375,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,61.740000000000,62,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.951361288534,0.950393901869,-0.000967386666,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,63.000000000000,63,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.951361288534,0.951361288534,0.000000000000,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.053494194,0.053494194
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,64.260000000000,65,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.951361288534,0.952291677547,0.000930389013,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.074508070,0.074508070
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,66.150000000000,67,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.951361288534,0.953622402548,0.002261114014,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.104562656,0.104562656
COMPARISON_RELAXED,12,5.000000000000,63.000000000000,63,69.300000000000,70,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.951361288534,0.955682679373,0.004321390839,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,59.400000000000,60,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.953519506742,0.948491356064,-0.005028150678,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,62.700000000000,63,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.953519506742,0.951134395522,-0.002385111220,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,64.680000000000,65,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.953519506742,0.952593949926,-0.000925556816,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.081335071,0.081335071
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,66.000000000000,66,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.953519506742,0.953519506742,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.102238801,0.102238801
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,67.320000000000,68,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.953519506742,0.954409624370,0.000890117628,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.122341340,0.122341340
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,69.300000000000,70,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.953519506742,0.955682679373,0.002163172631,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
COMPARISON_RELAXED,12,5.000000000000,66.000000000000,66,72.600000000000,73,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.953519506742,0.957653506579,0.004133999836,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.195593940,0.195593940
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,62.100000000000,63,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.955494380506,0.950674201240,-0.004820179266,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,65.550000000000,66,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.955494380506,0.953208062296,-0.002286318209,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.095204909,0.095204909
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,67.620000000000,68,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.955494380506,0.954607191160,-0.000887189346,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.126803103,0.126803103
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,69.000000000000,69,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.955494380506,0.955494380506,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.146838468,0.146838468
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,70.380000000000,71,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.955494380506,0.956347563617,0.000853183111,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.166105000,0.166105000
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,72.450000000000,73,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.955494380506,0.957567733058,0.002073352552,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.193657194,0.193657194
COMPARISON_RELAXED,12,5.000000000000,69.000000000000,69,75.900000000000,76,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.955494380506,0.959456545330,0.003962164825,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.236303680,0.236303680
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,64.800000000000,65,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.957308315433,0.952679611421,-0.004628704012,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.083269772,0.083269772
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,68.400000000000,69,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.957308315433,0.955112942582,-0.002195372851,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.138224579,0.138224579
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,70.560000000000,71,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.957308315433,0.956456443377,-0.000851872056,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.168563652,0.168563652
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,72.000000000000,72,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.957308315433,0.957308315433,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.187799546,0.187799546
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,73.440000000000,74,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.957308315433,0.958127503213,0.000819187780,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.206296485,0.206296485
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,75.600000000000,76,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.957308315433,0.959299000611,0.001990685178,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.232746764,0.232746764
COMPARISON_RELAXED,12,5.000000000000,72.000000000000,72,79.200000000000,80,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.957308315433,0.961112343794,0.003804028361,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.273684551,0.273684551
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,141.750000000000,142,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.980251321813,0.978081325432,-0.002169996380,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,149.625000000000,150,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.980251321813,0.979222826157,-0.001028495656,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,154.350000000000,155,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.980251321813,0.979852388556,-0.000398933256,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,157.500000000000,158,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.980251321813,0.980251321813,0.000000000000,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,160.650000000000,161,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.980251321813,0.980634764381,0.000383442568,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,165.375000000000,166,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.980251321813,0.981182800950,0.000931479137,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,157.500000000000,158,173.250000000000,174,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.980251321813,0.982030371890,0.001779050078,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,148.500000000000,149,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.981140441700,0.979067088134,-0.002073353566,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,156.750000000000,157,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.981140441700,0.980157777359,-0.000982664341,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,161.700000000000,162,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.981140441700,0.980759291132,-0.000381150569,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,165.000000000000,165,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.981140441700,0.981140441700,0.000000000000,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,168.300000000000,169,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.981140441700,0.981506785378,0.000366343678,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,173.250000000000,174,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.981140441700,0.982030371890,0.000889930190,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,165.000000000000,165,181.500000000000,182,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.981140441700,0.982840102962,0.001699661262,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.061338112,0.061338112
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,155.250000000000,156,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.981952954475,0.979968004588,-0.001984949888,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,163.875000000000,164,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.981952954475,0.981012211970,-0.000940742505,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,169.050000000000,170,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.981952954475,0.981588069235,-0.000364885241,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,172.500000000000,173,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.981952954475,0.981952954475,0.000000000000,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,175.950000000000,176,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.981952954475,0.982303658836,0.000350704361,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.052125106,0.052125106
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,181.125000000000,182,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.981952954475,0.982804883322,0.000851928847,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.060733400,0.060733400
COMPARISON_RELAXED,30,5.000000000000,172.500000000000,173,189.750000000000,190,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.981952954475,0.983580008250,0.001627053775,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.074036947,0.066291644
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,162.000000000000,162,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.982698351630,0.980794576600,-0.001903775031,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,171.000000000000,171,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.982698351630,0.981796101143,-0.000902250488,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,176.400000000000,177,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.982698351630,0.982348400582,-0.000349951048,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.052893708,0.052893708
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,180.000000000000,180,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.982698351630,0.982698351630,0.000000000000,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.058904145,0.058904145
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,183.600000000000,184,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.982698351630,0.983034697049,0.000336345419,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.064678838,0.057909951
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,189.000000000000,189,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.982698351630,0.983515391065,0.000817039434,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.072928327,0.065298657
COMPARISON_RELAXED,30,5.000000000000,180.000000000000,180,198.000000000000,198,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.982698351630,0.984258746108,0.001560394478,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.085677369,0.076718557
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,236.250000000000,237,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.988103429890,0.986790374425,-0.001313055466,no,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,249.375000000000,250,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.988103429890,0.987481237910,-0.000622191980,no,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,257.250000000000,258,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.988103429890,0.987862125112,-0.000241304778,yes,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,262.500000000000,263,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.988103429890,0.988103429890,0.000000000000,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,267.750000000000,268,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.988103429890,0.988335327423,0.000231897533,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,275.625000000000,276,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.988103429890,0.988666704302,0.000563274412,yes,yes,yes,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,262.500000000000,263,288.750000000000,289,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.988103429890,0.989179051378,0.001075621488,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.063219941,0.063219941
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,247.500000000000,248,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.988641093935,0.987387000687,-0.001254093247,no,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,261.250000000000,262,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.988641093935,0.988046850738,-0.000594243197,yes,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,269.500000000000,270,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.988641093935,0.988410630568,-0.000230463367,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,275.000000000000,275,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.988641093935,0.988641093935,0.000000000000,yes,yes,yes,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,280.500000000000,281,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.988641093935,0.988862570284,0.000221476349,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.051207631,0.051207631
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,288.750000000000,289,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.988641093935,0.989179051378,0.000537957444,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.063219941,0.063219941
COMPARISON_RELAXED,50,5.000000000000,275.000000000000,275,302.500000000000,303,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.988641093935,0.989668358304,0.001027264369,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.081799211,0.081799211
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,258.750000000000,259,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.989132260820,0.987932062442,-0.001200198378,yes,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,273.125000000000,274,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.989132260820,0.988563563630,-0.000568697190,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,281.750000000000,282,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.989132260820,0.988911706651,-0.000220554169,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.053072403,0.053072403
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,287.500000000000,288,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.989132260820,0.989132260820,0.000000000000,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.061443734,0.061443734
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,293.250000000000,294,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.989132260820,0.989344212266,0.000211951446,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.069490220,0.069490220
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,301.875000000000,302,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.989132260820,0.989647079045,0.000514818225,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.080991044,0.080991044
COMPARISON_RELAXED,50,5.000000000000,287.500000000000,288,316.250000000000,317,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.989132260820,0.990115328733,0.000983067913,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.098778543,0.098778543
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,270.000000000000,270,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.989582712077,0.988431967505,-0.001150744572,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,285.000000000000,285,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.989582712077,0.989037455177,-0.000545256900,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.057845082,0.057845082
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,294.000000000000,294,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.989582712077,0.989371250164,-0.000211461913,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.070516800,0.070516800
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,300.000000000000,300,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.989582712077,0.989582712077,0.000000000000,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.078546544,0.078546544
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,306.000000000000,306,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.989582712077,0.989785924050,0.000203211973,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.086264550,0.086264550
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,315.000000000000,315,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.989582712077,0.990076299444,0.000493587367,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.097295626,0.097295626
COMPARISON_RELAXED,50,5.000000000000,300.000000000000,300,330.000000000000,330,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.989582712077,0.990525229401,0.000942517324,yes,yes,yes,10,8,8,0,10,2,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23","11,17",0.114356021,0.082526775
COMPARISON_RELAXED,9,6.000000000000,56.700000000000,57,51.030000000000,52,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.946106447145,0.940302239464,-0.005804207681,no,no,no,3,3,3,0,3,0,"1,2,4",-,"1,2,4",-,0.000000000,0.000000000
COMPARISON_RELAXED,9,6.000000000000,56.700000000000,57,53.865000000000,54,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.946106447145,0.943352568030,-0.002753879116,no,no,no,3,3,3,0,3,0,"1,2,4",-,"1,2,4",-,0.000000000,0.000000000
COMPARISON_RELAXED,9,6.000000000000,56.700000000000,57,55.566000000000,56,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.946106447145,0.945037649971,-0.001068797174,yes,no,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.176013801,0.112855665
COMPARISON_RELAXED,9,6.000000000000,56.700000000000,57,56.700000000000,57,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.946106447145,0.946106447145,0.000000000000,yes,yes,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.295244981,0.189767757
COMPARISON_RELAXED,9,6.000000000000,56.700000000000,57,57.834000000000,58,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.946106447145,0.947134485065,0.001028037919,yes,yes,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.408120440,0.262949034
COMPARISON_RELAXED,9,6.000000000000,56.700000000000,57,59.535000000000,60,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.946106447145,0.948605075002,0.002498627856,yes,yes,yes,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.566481105,0.366266266
