dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p98mm_final,3,Rising,raw,1,lorentz,True,raw_validation,794.9814695467896,3.717008246114046e-08,377106.22131973517,1.763194474338455e-05,0.0006487653643111807,1.8063624100462555e-07,0.30774736824744486,8.568633721423632e-05,32.23223783847792,3.519940930568311,0.0018351710885869336,3.5181057687786486,3.2372981066626374,0.9995945729565173,0.020777733097948867,794.9803128571713,794.9826245508887,12109
0p98mm_final,4,Falling,final,2,lorentz,True,selected,794.9768102708666,7.179196775290069e-08,377108.4314998495,3.4055529675588456e-05,0.0006454368447693478,3.4774737037903535e-07,0.306172045547151,0.00016495885629312055,32.39807981094632,3.8223749136617378,0.006556025090928759,3.8158192213478275,3.7195344119703018,0.9969668282447626,0.061719886839262245,794.9756621528815,794.9779740434516,126042
0p98mm_final,4,Falling,final,2,lorentz,False,candidate,794.9768102708666,7.179196775290069e-08,377108.4314998495,3.4055529675588456e-05,0.0006454368447693478,3.4774737037903535e-07,0.306172045547151,0.00016495885629312055,32.39807981094632,3.8223749136617378,0.006556025090928759,3.8158192213478275,3.7195344119703018,0.9969668282447626,0.061719886839262245,794.9756621528815,794.9779740434516,126042
0p98mm_final,4,Falling,final,3,lorentz,False,candidate,794.9883727834651,1.3685047647435896e-07,377102.9467391417,6.491506002842223e-05,0.0006562884748262818,6.697187067768205e-07,0.3113106131369011,0.0003176812472459333,31.86330934099946,0.9305753967941423,0.0010069177264479656,0.9295684887540085,0.8143925588577093,0.9945967649002941,0.020094855159581697,794.9871952262064,794.9895071109097,261234
0p98mm_final,4,Falling,final,5,lorentz,False,candidate,794.9976851020439,3.942756567828382e-08,377098.52949008194,1.870203815341428e-05,0.0006433310528970602,1.905927754860197e-07,0.30515710745956215,9.040561590815957e-05,32.50583429006895,3.932361250920966,0.0027562550766537827,3.9296051768244484,3.811897103103589,0.9995398857470169,0.024722307287249293,794.9965295681258,794.9988411663502,358984
0p98mm_final,4,Falling,raw,1,lorentz,True,raw_validation,794.9768102708666,7.179196776558688e-08,377108.4314998495,3.405552968160633e-05,0.0006454368447566173,3.477473704352973e-07,0.30617204554111205,0.00016495885631980919,32.39807981158534,3.3901604591512,0.005814703655630433,3.384346050643878,3.145214201189984,0.99696682824353,0.054740920151892795,794.9756621528815,794.9779740434516,24210
0p98mm_final,4,Rising,final,1,lorentz,True,selected,794.976804947809,5.617761992260512e-08,377108.4340249168,2.6648644519447835e-05,0.0006425129093881151,2.713353030619347e-07,0.3047850397547792,0.00012871171913006945,32.54551593312496,3.907326784855831,0.006411285376536419,3.9009165441354714,3.8167331036942973,0.9990650761401829,0.03499106696027495,794.975651368043,794.9779631572535,62909
0p98mm_final,4,Rising,final,1,lorentz,False,candidate,794.976804947809,5.617761992260512e-08,377108.4340249168,2.6648644519447835e-05,0.0006425129093881151,2.713353030619347e-07,0.3047850397547792,0.00012871171913006945,32.54551593312496,3.907326784855831,0.006411285376536419,3.9009165441354714,3.8167331036942973,0.9990650761401829,0.03499106696027495,794.975651368043,794.9779631572535,62909
0p98mm_final,4,Rising,final,2,lorentz,False,candidate,794.9884265239517,1.1736143242642931e-07,377102.9212473293,5.5670419257913726e-05,0.0006628548910620653,5.781646269544522e-07,0.31442535192058424,0.0002742525079763881,31.547667218712924,0.9454624727194879,-0.002484091086190957,0.9479465649358196,0.8384382146963174,0.996059421870245,0.017485764557109852,794.9872749628329,794.9895867520432,184633
0p98mm_final,4,Rising,final,3,lorentz,False,candidate,794.9976969898273,5.241992179079743e-08,377098.52385124087,2.4864820618417648e-05,0.0006455624768553274,2.539667537725643e-07,0.30621555005461837,0.00012046637156000596,32.39347696662698,3.9275165956864972,0.0066170489000974275,3.9208995621330067,3.8108128232133542,0.9991899016118646,0.032738428285890964,794.996537303056,794.9988489967734,281627
