rank,region_id,k,L_over_R,candidate_set_size,max_subset_size,subset_modes,s_min,F_min,F_eval_used,avg_ER_sum_dB,min_ER_sum_dB,avg_separation_efficiency,min_separation_efficiency,geometry_gap_to_target,feasible_under_budget,tau_min_at_budget,is_max_subset_for_k,max_subset_size_for_k,subset_size_gap_to_k_max,k_region_start,k_region_end,region_point_count
119,R170,0.2777866666666666,0.586851589718499,12,6,"[1,4,6,18,27,46]",0.11098666666666723,27.030273906775452,32.0,14.922575008338585,14.181681121804427,0.9683007638226915,0.9632244329361758,0.08685158971849904,True,3.5515733333333515,True,6,0,0.2773533333333333,0.27898666666666666,67
120,R070,0.25926666666666665,0.52909564610949,12,6,"[1,4,10,22,40,46]",0.11080000000000156,27.07581227436785,32.0,14.577024016090647,14.563008498646218,0.9663164333243741,0.966211316569172,0.029095646109490003,True,3.54560000000005,True,6,0,0.2588333333333333,0.2596666666666666,34
121,R176,0.25926666666666665,0.52909564610949,12,6,"[1,4,6,18,40,46]",0.11080000000000156,27.07581227436785,32.0,14.527733622895804,14.267588206784952,0.9659163816748905,0.9639187473843499,0.029095646109490003,True,3.54560000000005,True,6,0,0.2588333333333333,0.2596666666666666,34
122,R192,0.25926666666666665,0.52909564610949,12,6,"[1,4,6,22,40,46]",0.11080000000000156,27.07581227436785,32.0,14.869739831768136,14.329507404926328,0.9682352228422739,0.9644113453884523,0.029095646109490003,True,3.54560000000005,True,6,0,0.2588333333333333,0.2596666666666666,34
123,R003,0.27342666666666665,0.5733315715031323,12,6,"[1,10,15,18,27,46]",0.10909333333333288,27.49938890246895,32.0,15.262938019488894,14.093836410181073,0.9706489445313701,0.9625011776827561,0.0733315715031323,True,3.490986666666652,True,6,0,0.27285333333333334,0.27342666666666665,37
124,R059,0.27342666666666665,0.5733315715031323,12,6,"[1,4,10,18,27,46]",0.10909333333333288,27.49938890246895,32.0,15.260010265078849,14.16969340206731,0.9706757690894179,0.9631265302703108,0.0733315715031323,True,3.490986666666652,True,6,0,0.27285333333333334,0.27342666666666665,37
125,R084,0.27342666666666665,0.5733315715031323,12,6,"[1,4,10,27,40,46]",0.10909333333333288,27.49938890246895,32.0,15.223438544619377,14.151722335491181,0.9704499588188528,0.9629792924569185,0.0733315715031323,True,3.490986666666652,True,6,0,0.27285333333333334,0.27342666666666665,37
126,R271,0.2868266666666666,0.6146647514099762,12,6,"[1,6,18,31,37,40]",0.10837333333333454,27.68208661417292,32.0,14.85064033205466,13.548368214268775,0.9676449487574769,0.9576951213496445,0.11466475140997623,True,3.4679466666667054,True,6,0,0.2868266666666666,0.2872933333333333,20
127,R355,0.2162133333333333,0.39465151145442495,12,6,"[6,10,18,22,37,40]",0.10805333333333289,27.764067127344635,32.0,14.270418157069761,13.264033044683188,0.9632437617432306,0.9549616346290264,0.10534848854557505,True,3.4577066666666525,True,6,0,0.21547999999999998,0.2170133333333333,62
128,R257,0.2702866666666667,0.563560003119742,12,6,"[1,6,15,22,31,40]",0.10799333333333383,27.779492561269088,32.0,14.743094288146366,13.517138286305972,0.9668308552219186,0.9574028176863348,0.06356000311974197,True,3.4557866666666825,True,6,0,0.26988666666666666,0.27232,98
129,R001,0.27698666666666666,0.5843754354759251,12,6,"[1,10,15,18,27,31]",0.10794666666666775,27.79150197628431,32.0,15.047071956029484,14.194581929699188,0.9691209834851269,0.963329513394947,0.08437543547592508,True,3.454293333333368,True,6,0,0.27626,0.27698666666666666,37
130,R186,0.24325333333333332,0.47881106883562374,12,6,"[1,4,6,22,27,40]",0.1079466666666673,27.791501976284422,32.0,14.494254569837386,12.58017306921005,0.9630567845686611,0.9476826631306633,0.021188931164376257,True,3.4542933333333536,True,6,0,0.24256,0.24372,47
131,R277,0.24325333333333332,0.47881106883562374,12,6,"[1,6,22,27,37,40]",0.1079466666666673,27.791501976284422,32.0,14.494788888529678,12.577371588201396,0.9630150302079511,0.9476506714278733,0.021188931164376257,True,3.4542933333333536,True,6,0,0.24256,0.24372,47
132,R341,0.24325333333333332,0.47881106883562374,12,6,"[4,6,22,27,40,46]",0.1079466666666673,27.791501976284422,32.0,14.89079733976039,12.7240326232784,0.9666154810724853,0.9493008578449715,0.021188931164376257,True,3.4542933333333536,True,6,0,0.24256,0.24372,47
133,R371,0.24325333333333332,0.47881106883562374,12,6,"[6,22,27,37,40,46]",0.1079466666666673,27.791501976284422,32.0,14.83252327142869,12.721136820892916,0.9663125009680852,0.9492687567972965,0.021188931164376257,True,3.4542933333333536,True,6,0,0.24256,0.24372,47
134,R160,0.2615333333333333,0.5362013316510061,12,6,"[1,4,6,15,37,40]",0.10753333333333148,27.898326100434453,32.0,14.663447202419873,12.860426004183804,0.9659269728451112,0.950791223856479,0.03620133165100614,True,3.4410666666666074,True,6,0,0.26109999999999994,0.2619333333333333,57
135,R290,0.28374666666666665,0.605225642484964,12,6,"[10,18,22,27,37,40]",0.10743999999999954,27.922561429635266,32.0,14.963432776004291,13.43459057170586,0.9680572058338761,0.9566208741539644,0.10522564248496402,True,3.438079999999985,True,6,0,0.2835133333333333,0.28374666666666665,10
136,R356,0.28374666666666665,0.605225642484964,12,6,"[6,10,18,22,37,40]",0.10743999999999954,27.922561429635266,32.0,14.839553199081761,13.446594586888196,0.967522379469589,0.9567354293558804,0.10522564248496402,True,3.438079999999985,True,6,0,0.2835133333333333,0.28374666666666665,10
137,R361,0.28374666666666665,0.605225642484964,12,6,"[6,10,22,37,40,46]",0.10743999999999954,27.922561429635266,32.0,15.082693626337473,13.731429131903107,0.969310774414664,0.959370323269923,0.10522564248496402,True,3.438079999999985,True,6,0,0.2835133333333333,0.28374666666666665,10
138,R309,0.28374666666666665,0.605225642484964,12,6,"[4,22,27,31,37,40]",0.10743999999999931,27.922561429635323,32.0,14.37150175663433,12.785500383666601,0.9638706526944957,0.9499777310949803,0.10522564248496402,True,3.438079999999978,True,6,0,0.2835133333333333,0.28374666666666665,10
139,R343,0.26872,0.5586751031883638,12,6,"[4,6,22,27,40,46]",0.10568000000000133,28.38758516275513,32.0,14.995158527897479,14.099138150833706,0.9690716040455335,0.9625452136840021,0.058675103188363775,True,3.3817600000000425,True,6,0,0.26848,0.26872,11
140,R351,0.26872,0.5586751031883638,12,6,"[4,6,27,37,40,46]",0.10568000000000133,28.38758516275513,32.0,14.898025894030292,14.057051743633892,0.9684235375935052,0.9621942730530009,0.058675103188363775,True,3.3817600000000425,True,6,0,0.26848,0.26872,11
141,R368,0.26872,0.5586751031883638,12,6,"[6,15,22,27,40,46]",0.10568000000000133,28.38758516275513,32.0,14.738491220758418,14.327298916454271,0.9673740972195947,0.9643938876784917,0.058675103188363775,True,3.3817600000000425,True,6,0,0.26848,0.26872,11
142,R300,0.26872,0.5586751031883638,12,6,"[4,10,18,27,37,46]",0.10568000000000044,28.38758516275537,32.0,14.366201245828131,13.239401214396544,0.9640270155883021,0.954717065379289,0.058675103188363775,True,3.381760000000014,True,6,0,0.26848,0.26872,11
143,R191,0.22805333333333333,0.4312708119275635,12,6,"[1,4,6,22,40,46]",0.10495999999999972,28.58231707317081,32.0,13.569636890632836,12.313165946977517,0.956794448690142,0.9445491790586684,0.0687291880724365,True,3.358719999999991,True,6,0,0.22744,0.22835333333333332,37
144,R109,0.25967999999999997,0.5303918710814053,12,6,"[1,4,15,22,37,40]",0.10480000000000089,28.62595419847304,32.0,14.929628719806095,14.010194213689138,0.9685873671867654,0.9617998317787008,0.030391871081405286,True,3.3536000000000286,True,6,0,0.25967999999999997,0.26039999999999996,30
145,R292,0.22918666666666668,0.43479919872296563,12,6,"[4,10,15,22,27,46]",0.10382666666666696,28.894311031205774,32.0,14.02727160588497,13.235398873441435,0.9613948162244688,0.954677206872755,0.06520080127703437,True,3.3224533333333426,True,6,0,0.22885333333333333,0.22976,38
146,R046,0.24138666666666667,0.4729536224092085,12,6,"[1,4,10,15,27,46]",0.10336000000000034,29.02476780185749,32.0,14.242826153011642,12.569136913802359,0.9627854056193966,0.947556527966283,0.02704637759079148,True,3.307520000000011,True,6,0,0.24082,0.24218666666666666,56
147,R102,0.24138666666666667,0.4729536224092085,12,6,"[1,4,15,18,27,46]",0.10336000000000034,29.02476780185749,32.0,14.217410166440095,13.222082275134426,0.9629125378274482,0.9545443488558811,0.02704637759079148,True,3.307520000000011,True,6,0,0.24082,0.24218666666666666,56
148,R147,0.24138666666666667,0.4729536224092085,12,6,"[1,4,6,15,18,46]",0.10335999999999967,29.024767801857678,32.0,14.291426067436213,12.354319438087902,0.962140302647703,0.9450434055927651,0.02704637759079148,True,3.3075199999999896,True,6,0,0.24082,0.24218666666666666,56
149,R175,0.24138666666666667,0.4729536224092085,12,6,"[1,4,6,18,40,46]",0.10335999999999967,29.024767801857678,32.0,14.431779624690222,12.401541011387376,0.9630100360772293,0.9456053934795317,0.02704637759079148,True,3.3075199999999896,True,6,0,0.24082,0.24218666666666666,56
150,R291,0.23587999999999998,0.45569888072240583,12,6,"[15,22,31,37,40,46]",0.10300000000000153,29.126213592232574,32.0,14.2643117999036,12.899881937795929,0.9631246343112466,0.9512145526020517,0.04430111927759417,True,3.296000000000049,True,6,0,0.23587999999999998,0.23624666666666666,16
151,R306,0.23587999999999998,0.45569888072240583,12,6,"[4,15,22,31,37,40]",0.10300000000000153,29.126213592232574,32.0,14.805679364492681,12.914858333084302,0.966113897358519,0.9513743302780079,0.04430111927759417,True,3.296000000000049,True,6,0,0.23587999999999998,0.23624666666666666,16
152,R332,0.23587999999999998,0.45569888072240583,12,6,"[4,6,15,22,31,37]",0.10300000000000042,29.12621359223289,32.0,14.816509058104442,12.880073975029877,0.9660056897819219,0.9510024635708197,0.04430111927759417,True,3.2960000000000136,True,6,0,0.23587999999999998,0.23624666666666666,16
153,R370,0.23587999999999998,0.45569888072240583,12,6,"[6,15,22,31,37,46]",0.10300000000000042,29.12621359223289,32.0,14.271234567599658,12.873065824414041,0.9630413690189208,0.9509272162412237,0.04430111927759417,True,3.2960000000000136,True,6,0,0.23587999999999998,0.23624666666666666,16
154,R187,0.25639999999999996,0.5201007746814764,12,6,"[1,4,6,22,27,46]",0.10239999999999894,29.296875000000306,32.0,14.430997371774554,13.123690137508346,0.9637350627070643,0.953551148522876,0.02010077468147642,True,3.276799999999966,True,6,0,0.25586,0.2567933333333333,38
155,R342,0.25639999999999996,0.5201007746814764,12,6,"[4,6,22,27,40,46]",0.10239999999999894,29.296875000000306,32.0,14.43042723479711,13.123277479492346,0.9637319243328193,0.9535469398646027,0.02010077468147642,True,3.276799999999966,True,6,0,0.25586,0.2567933333333333,38
156,R002,0.26271999999999995,0.5399185299632845,12,6,"[1,10,15,18,27,40]",0.10175999999999963,29.481132075471805,32.0,14.851631119078439,12.965765498355452,0.9672458659753783,0.951913735219069,0.03991852996328449,True,3.256319999999988,True,6,0,0.2619533333333333,0.26271999999999995,33
157,R005,0.26271999999999995,0.5399185299632845,12,6,"[1,10,15,18,31,40]",0.10175999999999963,29.481132075471805,32.0,14.65262657791915,12.967504840828301,0.9659450204072191,0.9519320643057739,0.03991852996328449,True,3.256319999999988,True,6,0,0.2619533333333333,0.26271999999999995,33
158,R007,0.26271999999999995,0.5399185299632845,12,6,"[1,10,15,18,40,46]",0.10175999999999963,29.481132075471805,32.0,14.830743424490928,12.964456990611975,0.9670892216940583,0.9518999418690629,0.03991852996328449,True,3.256319999999988,True,6,0,0.2619533333333333,0.26271999999999995,33
159,R037,0.26271999999999995,0.5399185299632845,12,6,"[1,4,10,15,18,40]",0.10175999999999963,29.481132075471805,32.0,14.575548899185668,12.955793894236336,0.9651365699564214,0.9518085269132203,0.03991852996328449,True,3.256319999999988,True,6,0,0.26171999999999995,0.26271999999999995,49
160,R006,0.27342666666666665,0.5733315715031323,12,6,"[1,10,15,18,31,46]",0.10139999999999993,29.585798816568065,32.0,15.175373167158916,13.589618565223116,0.9697308689131204,0.9580782758208565,0.0733315715031323,True,3.244799999999998,True,6,0,0.27292,0.27342666666666665,34
161,R061,0.27342666666666665,0.5733315715031323,12,6,"[1,4,10,18,31,46]",0.10139999999999993,29.585798816568065,32.0,15.175138142940552,13.590342764684625,0.9697297959376451,0.9580849728292232,0.0733315715031323,True,3.244799999999998,True,6,0,0.27292,0.27342666666666665,34
162,R093,0.27342666666666665,0.5733315715031323,12,6,"[1,4,10,31,40,46]",0.10139999999999993,29.585798816568065,32.0,15.135246411209371,13.604854898198383,0.9695235252358949,0.9582189577921031,0.0733315715031323,True,3.244799999999998,True,6,0,0.27292,0.27342666666666665,34
163,R245,0.27731999999999996,0.5854074290798429,12,6,"[1,6,10,18,27,40]",0.10103999999999935,29.691211401425367,32.0,14.833877577303463,13.905041211981818,0.9674337062862849,0.9609002322992186,0.08540742907984289,True,3.2332799999999793,True,6,0,0.27702,0.27731999999999996,13
164,R024,0.24222,0.4755681421223002,12,6,"[1,10,27,37,40,46]",0.10009999999999974,29.970029970030048,32.0,14.746171815643374,13.654229399974467,0.9665730003498584,0.9586717523816034,0.024431857877699803,True,3.203199999999992,True,6,0,0.24222,0.24235333333333334,6
165,R028,0.24222,0.4755681421223002,12,6,"[1,15,18,31,37,46]",0.10009999999999974,29.970029970030048,32.0,14.400712433619512,12.695132669124593,0.963505091070386,0.9489796278123281,0.024431857877699803,True,3.203199999999992,True,6,0,0.24222,0.24235333333333334,6
166,R125,0.24222,0.4755681421223002,12,6,"[1,4,18,27,40,46]",0.10009999999999974,29.970029970030048,32.0,14.75264700914637,12.75434093225002,0.9660977782733785,0.9496356848648211,0.024431857877699803,True,3.203199999999992,True,6,0,0.24222,0.24235333333333334,6
167,R128,0.24222,0.4755681421223002,12,6,"[1,4,18,31,40,46]",0.10009999999999974,29.970029970030048,32.0,14.773813442958579,12.702308294991827,0.9658816272717424,0.9490595659151586,0.024431857877699803,True,3.203199999999992,True,6,0,0.24222,0.24235333333333334,6
168,R317,0.21667999999999998,0.3960851275067613,12,6,"[4,6,10,22,40,46]",0.09975999999999985,30.07217321571777,32.0,13.787046882720036,12.061264380544056,0.95790405418888,0.9414317302961286,0.10391487249323872,True,3.192319999999995,True,6,0,0.21654666666666664,0.2170133333333333,20
169,R304,0.27235333333333334,0.569994415965165,12,6,"[4,10,22,27,40,46]",0.09763999999999973,30.7251126587465,32.0,14.629145081528867,12.135738200110636,0.9643558608991699,0.942370123491508,0.06999441596516498,True,3.1244799999999913,True,6,0,0.27235333333333334,0.27255999999999997,10
170,R344,0.27235333333333334,0.569994415965165,12,6,"[4,6,22,27,40,46]",0.09763999999999973,30.7251126587465,32.0,14.111700174257125,12.232751660460186,0.961298967156465,0.9435713598814476,0.06999441596516498,True,3.1244799999999913,True,6,0,0.27235333333333334,0.27255999999999997,10
171,R018,0.21144,0.3800418531805485,12,6,"[1,10,18,27,31,40]",0.09704000000000015,30.915086562242326,32.0,13.767755075954893,13.244690166464665,0.9595606415711971,0.9547696857719838,0.1199581468194515,True,3.105280000000005,True,6,0,0.21144,0.2117733333333333,15
172,R075,0.21144,0.3800418531805485,12,6,"[1,4,10,27,31,40]",0.09704000000000015,30.915086562242326,32.0,14.264361427683179,13.33118909875813,0.963463271147305,0.9556220484662572,0.1199581468194515,True,3.105280000000005,True,6,0,0.21144,0.2117733333333333,15
173,R092,0.21144,0.3800418531805485,12,6,"[1,4,10,31,40,46]",0.09704000000000015,30.915086562242326,32.0,14.170420875753166,13.51480616505199,0.9629378481306596,0.9573809123934565,0.1199581468194515,True,3.105280000000005,True,6,0,0.21144,0.2117733333333333,15
174,R017,0.21144,0.3800418531805485,12,6,"[1,10,18,22,31,40]",0.0970399999999998,30.91508656224244,32.0,13.832708401509569,12.045499051474579,0.9589184316659183,0.9412312526443998,0.1199581468194515,True,3.1052799999999934,True,6,0,0.21144,0.2117733333333333,15
175,R023,0.21144,0.3800418531805485,12,6,"[1,10,22,31,37,40]",0.0970399999999998,30.91508656224244,32.0,13.927325808577587,12.077721772227111,0.9595837973865944,0.94164032415879,0.1199581468194515,True,3.1052799999999934,True,6,0,0.21144,0.2117733333333333,15
176,R068,0.21144,0.3800418531805485,12,6,"[1,4,10,22,31,40]",0.0970399999999998,30.91508656224244,32.0,14.009454121777225,12.110969190262932,0.9601308894047835,0.9420596035870961,0.1199581468194515,True,3.1052799999999934,True,6,0,0.21144,0.2117733333333333,15
177,R172,0.26983999999999997,0.5621678939580784,12,6,"[1,4,6,18,31,37]",0.09519999999999873,31.512605042017228,32.0,14.326502636500791,12.816761868118245,0.9626132554663821,0.9503186851058308,0.062167893958078424,True,3.0463999999999594,True,6,0,0.26982,0.26985333333333333,3
178,R215,0.26983999999999997,0.5621678939580784,12,6,"[1,4,6,31,37,40]",0.09519999999999873,31.512605042017228,32.0,14.515769443021279,13.487856040804866,0.964596338484074,0.9571269915363914,0.062167893958078424,True,3.0463999999999594,True,6,0,0.26982,0.26985333333333333,3
179,R011,0.27288666666666667,0.5716530372757548,12,6,"[1,10,15,27,40,46]",0.09505333333333327,31.561228783840672,32.0,15.129898306701207,13.478197994608436,0.9691933634858452,0.9570356433285662,0.07165303727575478,True,3.0417066666666646,True,6,0,0.27285333333333334,0.27288666666666667,3
180,R021,0.27288666666666667,0.5716530372757548,12,6,"[1,10,18,27,37,46]",0.09505333333333327,31.561228783840672,32.0,15.131189067235574,13.452484321946656,0.969179142494891,0.9567915298536221,0.07165303727575478,True,3.0417066666666646,True,6,0,0.27285333333333334,0.27288666666666667,3
181,R025,0.27288666666666667,0.5716530372757548,12,6,"[1,10,27,37,40,46]",0.09505333333333327,31.561228783840672,32.0,15.131140813699284,13.449540995487855,0.9691743768123718,0.9567635029714401,0.07165303727575478,True,3.0417066666666646,True,6,0,0.27285333333333334,0.27288666666666667,3
182,R038,0.2641533333333333,0.5444054262067122,12,6,"[1,4,10,15,18,46]",0.0943133333333337,31.80886407012075,32.0,13.56370097337765,11.698758626218835,0.9561681546475101,0.9366561677060795,0.04440542620671217,True,3.018026666666678,True,6,0,0.2641533333333333,0.2641866666666666,3
183,R043,0.2641533333333333,0.5444054262067122,12,6,"[1,4,10,15,22,46]",0.0943133333333337,31.80886407012075,32.0,13.845827043071495,11.615704756374184,0.957333064814836,0.9355120029349662,0.04440542620671217,True,3.018026666666678,True,6,0,0.2641533333333333,0.2641866666666666,3
184,R052,0.2641533333333333,0.5444054262067122,12,6,"[1,4,10,15,37,46]",0.0943133333333337,31.80886407012075,32.0,13.73844405247725,11.676701610985765,0.9572017939251921,0.9363541654198033,0.04440542620671217,True,3.018026666666678,True,6,0,0.2641533333333333,0.2641866666666666,3
185,R148,0.2641533333333333,0.5444054262067122,12,6,"[1,4,6,15,18,46]",0.0943133333333337,31.80886407012075,32.0,14.111419971348646,11.70904680050729,0.9594193318938672,0.9367965748881273,0.04440542620671217,True,3.018026666666678,True,6,0,0.2641533333333333,0.2641866666666666,3
186,R154,0.2641533333333333,0.5444054262067122,12,6,"[1,4,6,15,22,46]",0.0943133333333337,31.80886407012075,32.0,14.074830941925851,11.625797823796212,0.958494101126179,0.9356520672743603,0.04440542620671217,True,3.018026666666678,True,6,0,0.2641533333333333,0.2641866666666666,3
187,R162,0.2641533333333333,0.5444054262067122,12,6,"[1,4,6,15,37,46]",0.0943133333333337,31.80886407012075,32.0,14.145613009748324,11.686937604530833,0.9594179759059033,0.9364944820678183,0.04440542620671217,True,3.018026666666678,True,6,0,0.2641533333333333,0.2641866666666666,3
188,R065,0.27272,0.5711348036749385,12,5,"[1,4,10,18,46]",0.18176000000000014,16.505281690140833,32.0,16.968732391445165,16.545529143648373,0.9802025942380993,0.9783264095319419,0.07113480367493852,True,5.816320000000005,True,5,0,0.2725866666666667,0.27282,10
189,R062,0.27272,0.5711348036749385,12,5,"[1,4,10,18,31]",0.18160000000000093,16.51982378854617,32.0,16.966137394529472,16.545991373998717,0.9801912378786367,0.9783286661947819,0.07113480367493852,True,5.81120000000003,True,5,0,0.2725866666666667,0.27282,10
190,R173,0.27272,0.5711348036749385,12,5,"[1,4,6,18,31]",0.18160000000000093,16.51982378854617,32.0,16.967520888094967,16.541405935923574,0.9801962985411427,0.978306269378275,0.07113480367493852,True,5.81120000000003,True,5,0,0.2725866666666667,0.27282,10
191,R219,0.27272,0.5711348036749385,12,5,"[1,4,6,31,40]",0.18160000000000093,16.51982378854617,32.0,16.968374698807878,16.541665682055392,0.9802001277337429,0.9783075386699551,0.07113480367493852,True,5.81120000000003,True,5,0,0.2725866666666667,0.27282,10
192,R095,0.27272,0.5711348036749385,12,5,"[1,4,10,31,40]",0.18160000000000087,16.519823788546177,32.0,16.966082948698322,16.548471721042166,0.9801915632346461,0.9783407716164576,0.07113480367493852,True,5.811200000000028,True,5,0,0.2726866666666667,0.27282,6
193,R101,0.27272,0.5711348036749385,12,5,"[1,4,10,40,46]",0.18160000000000087,16.519823788546177,32.0,16.96872704559293,16.54551576756859,0.9802025681206763,0.9783263442249291,0.07113480367493852,True,5.811200000000028,True,5,0,0.2726866666666667,0.27282,6
194,R086,0.24525333333333332,0.4850901174459284,12,5,"[1,4,10,27,40]",0.1693066666666665,17.719325878091055,32.0,16.966443732369445,16.436814914872045,0.9801482382271747,0.9777892228493223,0.014909882554071607,True,5.417813333333328,True,5,0,0.24415333333333333,0.24525333333333332,56
195,R289,0.24031999999999998,0.4696081289185944,12,5,"[1,6,37,40,46]",0.16288000000000125,18.418467583496913,32.0,16.880632889420045,16.37282298959705,0.9798510189784662,0.9774669600082699,0.03039187108140562,True,5.21216000000004,True,5,0,0.23958666666666667,0.24031999999999998,31
196,R013,0.24031999999999998,0.4696081289185944,12,5,"[1,10,15,37,46]",0.16288000000000002,18.41846758349705,32.0,16.833481450015782,16.2392400198662,0.9794909844438742,0.9767794494806961,0.03039187108140562,True,5.212160000000001,True,5,0,0.23958666666666667,0.24031999999999998,31
197,R027,0.24031999999999998,0.4696081289185944,12,5,"[1,10,37,40,46]",0.16288000000000002,18.41846758349705,32.0,16.862360197052144,16.25075764618829,0.9796132794588536,0.9768395251550599,0.03039187108140562,True,5.212160000000001,True,5,0,0.23958666666666667,0.24031999999999998,31
198,R263,0.24031999999999998,0.4696081289185944,12,5,"[1,6,15,37,46]",0.1628799999999997,18.418467583497087,32.0,16.820659745615323,16.376835447066306,0.9795817428244427,0.9774873002652006,0.03039187108140562,True,5.21215999999999,True,5,0,0.23958666666666667,0.24031999999999998,31
199,R032,0.24,0.4686047402353432,12,5,"[1,15,31,37,46]",0.16000000000000014,18.749999999999982,32.0,16.831396166740134,16.507329194640267,0.9796433121456568,0.9781391166124893,0.03139525976465679,True,5.1200000000000045,True,5,0,0.23958666666666667,0.24031999999999998,31
200,R114,0.23684666666666665,0.4587246084080825,12,5,"[1,4,15,27,37]",0.1578400000000002,19.006588950836267,32.0,16.77611080932173,15.787681241761467,0.9792083519749571,0.9743004926600822,0.04127539159191751,True,5.0508800000000065,True,5,0,0.23628,0.23955333333333334,169
201,R196,0.23075333333333334,0.43968208104790657,12,5,"[1,4,6,22,46]",0.1535599999999998,19.536337587913543,32.0,16.5635766023047,15.477164475075666,0.9777982648908097,0.972448196788572,0.06031791895209343,True,4.913919999999994,True,5,0,0.23022,0.2326133333333333,103
202,R346,0.23075333333333334,0.43968208104790657,12,5,"[4,6,22,27,46]",0.1535599999999998,19.536337587913543,32.0,16.56377909497776,15.476608487052797,0.9777970008272904,0.9724447665533995,0.06031791895209343,True,4.913919999999994,True,5,0,0.23022,0.23152,60
203,R339,0.23078666666666667,0.4397860373389236,12,5,"[4,6,22,27,37]",0.15348000000000028,19.546520719311925,32.0,16.10109125539718,15.348287179140652,0.9756946049287489,0.971641875446091,0.060213962661076426,True,4.911360000000009,True,5,0,0.23022,0.23152,60
204,R112,0.23078666666666667,0.4397860373389236,12,5,"[1,4,15,22,46]",0.1534799999999998,19.546520719311985,32.0,16.529813161385427,15.644043618456587,0.9781151260157273,0.973459236721962,0.060213962661076426,True,4.911359999999994,True,5,0,0.23022,0.2326133333333333,103
205,R190,0.23078666666666667,0.4397860373389236,12,5,"[1,4,6,22,37]",0.1534799999999998,19.546520719311985,32.0,16.10109239499702,15.348284605322124,0.9756945990556499,0.9716418591164191,0.060213962661076426,True,4.911359999999994,True,5,0,0.23022,0.2326133333333333,103
206,R349,0.23075333333333334,0.43968208104790657,12,5,"[4,6,22,37,40]",0.15335333333333367,19.562665739251358,32.0,16.08914494327744,15.35610903205453,0.9756384802593798,0.9716914592899089,0.06031791895209343,True,4.907306666666678,True,5,0,0.23022,0.23152,60
207,R318,0.21180666666666664,0.38116044446326575,12,5,"[4,6,10,22,40]",0.1527733333333332,19.63693489265144,32.0,16.899454914347082,16.329003620322997,0.9799063655413963,0.9772436556143935,0.11883955553673425,True,4.888746666666663,True,5,0,0.21180666666666664,0.21495999999999998,120
208,R358,0.21180666666666664,0.38116044446326575,12,5,"[6,10,18,22,40]",0.1527733333333332,19.63693489265144,32.0,16.647834114846244,16.181670171134733,0.9787661523760474,0.9764768787420135,0.11883955553673425,True,4.888746666666663,True,5,0,0.21180666666666664,0.21495999999999998,120
209,R362,0.21207333333333334,0.38197436191446704,12,5,"[6,10,22,37,40]",0.15170666666666666,19.77500439444542,32.0,16.86015620762334,16.40121909399689,0.9797468500353522,0.9776105225293306,0.11802563808553296,True,4.854613333333333,True,5,0,0.21207333333333334,0.21495999999999998,110
210,R094,0.24525333333333332,0.4850901174459284,12,5,"[1,4,10,31,40]",0.1503199999999998,19.957424161788214,32.0,16.88568121914173,16.238888131172274,0.9797433293084608,0.9767776116444808,0.014909882554071607,True,4.810239999999993,True,5,0,0.24415333333333333,0.24525333333333332,56
211,R206,0.24525333333333332,0.4850901174459284,12,5,"[1,4,6,27,40]",0.1503199999999998,19.957424161788214,32.0,16.86753152445367,16.03012888354136,0.979572548364853,0.9756619116792358,0.014909882554071607,True,4.810239999999993,True,5,0,0.24415333333333333,0.24525333333333332,56
212,R111,0.2568,0.5213563310605684,12,5,"[1,4,15,22,37]",0.1479999999999997,20.270270270270313,32.0,16.915547746768933,16.17569840487021,0.9798696068740581,0.9764452734383697,0.021356331060568445,True,4.73599999999999,True,5,0,0.2568,0.25776,28
213,R134,0.2568,0.5213563310605684,12,5,"[1,4,22,37,46]",0.1479999999999997,20.270270270270313,32.0,16.888363323142123,15.646095575538839,0.9795447065063174,0.9734714411657515,0.021356331060568445,True,4.73599999999999,True,5,0,0.2568,0.25776,28
214,R365,0.21427999999999997,0.38872203122860643,12,5,"[6,10,27,31,37]",0.14279999999999937,21.00840336134463,32.0,16.11759115305891,15.136603611944782,0.9759327658847153,0.9702675202079712,0.11127796877139357,True,4.56959999999998,True,5,0,0.21334,0.21495999999999998,59
215,R366,0.21427999999999997,0.38872203122860643,12,5,"[6,10,27,37,40]",0.14279999999999937,21.00840336134463,32.0,16.61044584773312,16.06998569849153,0.9783581605545365,0.9758788865043985,0.11127796877139357,True,4.56959999999998,True,5,0,0.21334,0.21495999999999998,59
216,R053,0.23808666666666667,0.46260810061993135,12,5,"[1,4,10,15,37]",0.14278000000000024,21.011346126908496,32.0,16.559865277140233,15.977777543486855,0.9783026111589628,0.9753740251547545,0.03739189938006865,True,4.568960000000008,True,5,0,0.23628,0.23955333333333334,169
217,R163,0.23808666666666667,0.46260810061993135,12,5,"[1,4,6,15,37]",0.1427799999999999,21.011346126908546,32.0,16.566635207116562,15.954840829707555,0.978254572516548,0.975246850018364,0.03739189938006865,True,4.568959999999997,True,5,0,0.23628,0.23955333333333334,169
218,R363,0.21427999999999997,0.38872203122860643,12,5,"[6,10,22,40,46]",0.14271999999999885,21.02017937219748,32.0,16.248145162661093,15.1800476483259,0.9766450022257359,0.9705547481174512,0.11127796877139357,True,4.567039999999963,True,5,0,0.21223999999999998,0.21495999999999998,103
