Time_ms,Lambda_aligned,Power_uW,Scan_Direction
87581,794.9944084236064,15.400000000000002,Rising
162693,794.9944308644534,15.0,Falling
87881,794.9944800433308,17.099999999999998,Rising
162393,794.9945024841778,16.7,Falling
88181,794.9945516630552,19.0,Rising
162093,794.9945741039022,18.7,Falling
88481,794.9946232827796,21.6,Rising
161793,794.9946457236266,20.9,Falling
88781,794.994694902504,24.5,Rising
161493,794.994717343351,23.900000000000002,Falling
89081,794.9947665222284,28.099999999999998,Rising
161193,794.9947889630754,27.6,Falling
89381,794.9948381419528,32.7,Rising
160893,794.9948605827998,32.1,Falling
89681,794.9949097616771,38.4,Rising
160593,794.9949322025242,37.6,Falling
89981,794.9949813814015,45.5,Rising
160293,794.9950038222486,44.7,Falling
90281,794.9950530011259,54.6,Rising
159993,794.995075441973,53.699999999999996,Falling
90581,794.9951246208503,66.69999999999999,Rising
159519,794.9951886011374,74.2,Falling
159219,794.9952602208618,91.3,Falling
91162,794.9952633243832,100.0,Rising
158919,794.9953318405862,114.0,Falling
91462,794.9953349441076,125.0,Rising
158619,794.9954034603106,140.0,Falling
91762,794.995406563832,154.0,Rising
158306,794.9954781835564,170.0,Falling
92062,794.9954781835564,183.0,Rising
92362,794.9955498032808,206.0,Rising
158006,794.9955498032808,195.0,Falling
157706,794.9956214230052,209.0,Falling
92662,794.9956214230052,212.0,Rising
92962,794.9956930427296,200.0,Rising
157406,794.9956930427296,203.0,Falling
93262,794.995764662454,174.0,Rising
157106,794.995764662454,180.0,Falling
93562,794.9958362821784,144.0,Rising
156806,794.9958362821784,152.0,Falling
156506,794.9959079019028,125.0,Falling
93862,794.9959079019028,116.0,Rising
94162,794.9959795216272,93.8,Rising
156203,794.9959802378244,100.0,Falling
94462,794.9960511413516,75.9,Rising
155742,794.9960902934675,73.0,Falling
155442,794.9961619131919,59.5,Falling
94981,794.9961750434748,54.1,Rising
155142,794.9962335329163,49.2,Falling
95284,794.9962473793964,45.2,Rising
154842,794.9963051526407,41.5,Falling
95584,794.9963189991208,38.2,Rising
154542,794.9963767723651,35.3,Falling
95884,794.9963906188452,32.7,Rising
154242,794.9964483920895,30.4,Falling
96184,794.9964622385696,28.4,Rising
153942,794.9965200118139,26.599999999999998,Falling
96484,794.996533858294,24.9,Rising
153642,794.9965916315383,23.200000000000003,Falling
96784,794.9966054780184,21.900000000000002,Rising
153342,794.9966632512627,20.599999999999998,Falling
97097,794.9966802012641,19.5,Rising
153042,794.9967348709871,18.4,Falling
97397,794.9967518209885,17.6,Rising
152742,794.9968064907115,16.6,Falling
97697,794.9968234407129,15.9,Rising
152442,794.9968781104359,15.1,Falling
97997,794.9968950604373,14.600000000000001,Rising
152142,794.9969497301603,13.9,Falling
98297,794.9969666801617,13.5,Rising
151842,794.9970213498847,12.9,Falling
98597,794.9970382998861,12.5,Rising
151542,794.9970929696091,12.1,Falling
98897,794.9971099196105,11.8,Rising
151242,794.9971645893335,11.5,Falling
99197,794.9971815393349,11.2,Rising
150942,794.9972362090579,11.0,Falling
99497,794.9972531590593,10.8,Rising
150642,794.9973078287823,10.6,Falling
99797,794.9973247787836,10.6,Rising
150342,794.9973794485066,10.5,Falling
100097,794.997396398508,10.6,Rising
150042,794.997451068231,10.5,Falling
100397,794.9974680182324,10.7,Rising
149742,794.9975226879554,10.7,Falling
100697,794.9975396379568,11.0,Rising
149442,794.9975943076798,11.2,Falling
100997,794.9976112576812,11.7,Rising
149142,794.9976659274042,12.1,Falling
101297,794.9976828774056,12.700000000000001,Rising
148842,794.9977375471286,13.200000000000001,Falling
101597,794.99775449713,14.0,Rising
148539,794.9978098830502,14.399999999999999,Falling
101897,794.9978261168544,15.400000000000002,Rising
148239,794.9978815027746,15.7,Falling
102197,794.9978977365788,16.5,Rising
147939,794.997953122499,16.5,Falling
102497,794.9979693563032,16.6,Rising
147639,794.9980247422234,16.2,Falling
