k,k_rational_hint,L_over_R,s_min,limiting_mode_i,limiting_mode_j
0.2002245,,0.34616242462553193,0.001122499999999943,1,6
0.20022500000000001,,0.3461639192255841,0.0011250000000000426,10,15
0.2002255,,0.3461654138271545,0.001127499999999948,10,15
0.20022600000000002,,0.3461669084302431,0.0011299999999998533,22,27
0.2002265,,0.3461684030348501,0.001132500000000064,1,6
0.20022700000000002,,0.3461698976409753,0.0011350000000000249,1,6
0.2002275,,0.34617139224861876,0.0011374999999995694,22,27
0.20022800000000002,,0.34617288685778047,0.0011399999999994748,22,27
0.2002285,,0.34617438146846036,0.0011424999999993801,22,27
0.20022900000000002,,0.34617587608065864,0.0011449999999997296,10,15
0.2002295,,0.3461773706943748,0.0011474999999999125,1,6
0.20023000000000002,,0.3461788653096093,0.0011499999999999844,22,27
0.2002305,,0.3461803599263618,0.0011524999999998897,10,15
0.20023100000000002,,0.3461818545446327,0.0011550000000000449,1,6
0.2002315,,0.3461833491644215,0.0011574999999997004,10,15
0.20023200000000002,,0.3461848437857285,0.0011599999999996058,22,27
0.2002325,,0.3461863384085535,0.0011624999999995111,22,27
0.20023300000000002,,0.34618783303289674,0.001165000000000166,1,6
0.2002335,,0.34618932765875793,0.0011675000000001545,1,6
0.20023400000000002,,0.34619082228613723,0.0011700000000001154,1,6
0.2002345,,0.3461923169150345,0.0011725000000000207,10,15
0.20023500000000002,,0.34619381154544987,0.001174999999999926,10,15
0.2002355,,0.34619530617738314,0.0011774999999998315,22,27
0.200236,,0.3461968008108344,0.0011800000000000421,1,6
0.2002365,,0.3461982954458038,0.001182500000000003,1,6
0.200237,,0.34619979008229107,0.0011849999999999916,1,6
0.2002375,,0.3462012847202962,0.0011874999999994529,22,27
0.200238,,0.34620277935981936,0.0011899999999993582,22,27
0.2002385,,0.3462042740008605,0.0011924999999997077,10,15
0.200239,,0.3462057686434194,0.0011949999999998906,1,6
0.20023950000000001,,0.34620726328749635,0.0011974999999999625,22,27
0.20024,,0.346208757933091,0.0011999999999998678,10,15
0.20024050000000002,,0.34621025258020366,0.001202500000000023,1,6
0.200241,,0.34621174722883397,0.0012049999999996786,10,15
0.20024150000000002,,0.34621324187898234,0.001207499999999584,22,27
0.200242,,0.3462147365306484,0.0012099999999994893,22,27
0.20024250000000002,,0.3462162311838323,0.001212500000000144,1,6
0.200243,,0.346217725838534,0.0012150000000001326,1,6
0.20024350000000002,,0.34621922049475334,0.0012175000000000935,1,6
0.200244,,0.34622071515249053,0.0012199999999999989,10,15
0.20024450000000002,,0.34622220981174545,0.0012224999999999042,10,15
0.200245,,0.3462237044725181,0.0012249999999998096,22,27
0.20024550000000002,,0.3462251991348086,0.0012274999999999925,1,6
0.200246,,0.34622669379861654,0.0012299999999999811,1,6
0.20024650000000002,,0.34622818846394243,0.0012324999999995256,22,27
0.200247,,0.3462296831307857,0.001234999999999431,22,27
0.20024750000000002,,0.3462311777991468,0.0012374999999997804,10,15
0.200248,,0.3462326724690254,0.0012399999999996858,10,15
0.20024850000000002,,0.3462341671404218,0.0012425000000000352,22,27
0.200249,,0.3462356618133357,0.0012449999999999406,22,27
0.20024950000000002,,0.3462371564877672,0.0012475000000002345,1,6
0.20025,,0.3462386511637163,0.0012500000000000011,1,6
0.2002505,,0.34624014584118296,0.0012524999999996567,10,15
0.200251,,0.34624164052016726,0.001254999999999562,22,27
0.2002515,,0.346243135200669,0.0012574999999994674,22,27
0.200252,,0.3462446298826882,0.0012600000000001221,1,6
0.2002525,,0.34624612456622494,0.0012625000000001108,1,6
0.20025300000000001,,0.3462476192512793,0.0012650000000000716,1,6
0.2002535,,0.34624911393785096,0.001267499999999977,10,15
0.20025400000000002,,0.3462506086259402,0.0012699999999998823,10,15
0.2002545,,0.3462521033155468,0.0012724999999997877,22,27
0.20025500000000002,,0.3462535980066709,0.0012749999999999706,1,6
0.2002555,,0.3462550926993124,0.0012774999999999592,1,6
0.20025600000000002,,0.3462565873934713,0.0012799999999995038,22,27
0.2002565,,0.34625808208914743,0.0012824999999994091,22,27
0.20025700000000002,,0.34625957678634117,0.0012849999999997586,10,15
0.2002575,,0.3462610714850521,0.001287499999999664,10,15
0.20025800000000002,,0.34626256618528056,0.0012900000000000134,22,27
0.2002585,,0.3462640608870262,0.0012924999999999187,22,27
0.20025900000000002,,0.34626555559028926,0.0012950000000002126,1,6
0.2002595,,0.3462670502950695,0.0012974999999999792,1,6
0.20026000000000002,,0.34626854500136706,0.0012999999999996348,22,27
0.2002605,,0.3462700397091819,0.0013024999999995401,22,27
0.20026100000000002,,0.34627153441851394,0.0013049999999998896,10,15
0.2002615,,0.34627302912936336,0.0013075000000001002,1,6
0.20026200000000002,,0.3462745238417299,0.0013100000000000611,1,6
0.2002625,,0.34627601855561363,0.0013125000000000497,1,6
0.20026300000000002,,0.34627751327101475,0.001314999999999955,10,15
0.2002635,,0.3462790079879327,0.0013174999999998604,10,15
0.200264,,0.346280502706368,0.0013199999999997658,22,27
0.2002645,,0.34628199742632054,0.0013224999999999487,1,6
0.200265,,0.3462834921477901,0.0013249999999999373,1,6
0.2002655,,0.3462849868707769,0.0013274999999994819,22,27
0.200266,,0.34628648159528064,0.0013299999999993872,22,27
0.20026650000000001,,0.3462879763213016,0.0013324999999997367,10,15
0.200267,,0.3462894710488395,0.001334999999999642,10,15
0.20026750000000001,,0.34629096577789464,0.0013374999999999915,22,27
0.200268,,0.34629246050846674,0.0013399999999998968,22,27
0.20026850000000002,,0.3462939552405559,0.0013425000000001908,1,6
0.200269,,0.34629544997416195,0.0013449999999999573,1,6
0.20026950000000002,,0.3462969447092851,0.001347499999999613,22,27
0.20027,,0.34629843944592525,0.0013499999999995183,22,27
0.20027050000000002,,0.34629993418408234,0.0013524999999998677,10,15
0.200271,,0.3463014289237564,0.0013550000000000784,1,6
0.20027150000000002,,0.3463029236649475,0.0013575000000000392,1,6
0.200272,,0.34630441840765536,0.0013600000000000279,1,6
0.20027250000000002,,0.3463059131518804,0.0013624999999999332,10,15
0.200273,,0.3463074078976221,0.0013649999999998386,10,15
0.20027350000000002,,0.3463089026448808,0.001367499999999744,10,15
0.200274,,0.3463103973936562,0.0013699999999999268,1,6
0.20027450000000002,,0.3463118921439486,0.0013724999999995546,22,27
0.200275,,0.3463133868957579,0.00137499999999946,22,27
0.20027550000000002,,0.34631488164908386,0.0013775000000000592,1,6
0.200276,,0.3463163764039267,0.0013799999999997148,10,15
0.20027650000000002,,0.34631787116028645,0.0013825000000000642,10,15
0.200277,,0.3463193659181628,0.0013849999999999696,22,27
0.2002775,,0.3463208606775559,0.001387499999999875,22,27
0.200278,,0.346322355438466,0.0013900000000001689,1,6
0.2002785,,0.34632385020089257,0.0013924999999999355,1,6
0.200279,,0.34632534496483597,0.001394999999999591,22,27
0.2002795,,0.34632683973029615,0.0013974999999994964,22,27
0.20028,,0.34632833449727296,0.0013999999999998458,10,15
0.2002805,,0.3463298292657664,0.0014025000000000565,1,6
0.20028100000000001,,0.3463313240357765,0.0014050000000000173,1,6
0.2002815,,0.34633281880730343,0.001407500000000006,1,6
0.20028200000000002,,0.34633431358034694,0.0014099999999999113,10,15
0.2002825,,0.34633580835490685,0.0014124999999998167,10,15
0.20028300000000002,,0.34633730313098365,0.001414999999999722,10,15
0.2002835,,0.3463387979085768,0.001417499999999905,1,6
0.20028400000000002,,0.3463402926876866,0.0014199999999995327,22,27
0.2002845,,0.34634178746831296,0.001422499999999438,22,27
0.20028500000000002,,0.34634328225045596,0.0014250000000000373,1,6
0.2002855,,0.3463447770341154,0.001427499999999693,10,15
0.20028600000000002,,0.34634627181929145,0.0014300000000000423,10,15
0.2002865,,0.3463477666059839,0.0014324999999999477,22,27
0.20028700000000002,,0.3463492613941928,0.0014350000000001584,1,6
0.2002875,,0.3463507561839183,0.001437500000000147,1,6
0.20028800000000002,,0.34635225097516015,0.0014399999999996638,22,27
0.2002885,,0.3463537457679185,0.0014424999999995691,22,27
0.20028900000000002,,0.34635524056219336,0.0014449999999994745,22,27
0.2002895,,0.3463567353579844,0.001447499999999824,10,15
0.20029000000000002,,0.34635823015529216,0.0014500000000000068,1,6
0.2002905,,0.346359724954116,0.0014524999999999955,1,6
0.20029100000000002,,0.3463612197544564,0.001454999999999984,10,15
0.2002915,,0.34636271455631296,0.0014574999999998894,10,15
0.200292,,0.346364209359686,0.0014599999999997948,10,15
0.2002925,,0.3463657041645754,0.0014624999999997002,10,15
0.200293,,0.34636719897098095,0.001464999999999883,1,6
0.2002935,,0.346368693778903,0.0014674999999995109,22,27
0.200294,,0.3463701885883412,0.0014699999999994162,22,27
0.20029450000000001,,0.3463716833992957,0.0014725000000000155,1,6
0.200295,,0.3463731782117665,0.001474999999999671,10,15
0.20029550000000002,,0.3463746730257534,0.0014775000000000205,10,15
0.200296,,0.34637616784125663,0.0014799999999999258,22,27
0.20029650000000002,,0.34637766265827596,0.0014825000000001365,1,6
0.200297,,0.3463791574768117,0.0014850000000001251,1,6
0.20029750000000002,,0.3463806522968634,0.001487500000000086,1,6
0.200298,,0.3463821471184314,0.0014899999999995472,22,27
0.20029850000000002,,0.3463836419415154,0.0014924999999994526,22,27
0.200299,,0.34638513676611565,0.001494999999999802,10,15
0.20029950000000002,,0.3463866315922321,0.001497499999999985,1,6
0.2003,,0.34638812641986444,0.0014999999999999736,1,6
0.20030050000000002,,0.34638962124901307,0.0015024999999999622,10,15
0.200301,,0.34639111607967754,0.0015049999999998676,10,15
0.20030150000000002,,0.3463926109118583,0.001507499999999773,10,15
0.200302,,0.346394105745555,0.0015099999999996783,10,15
0.20030250000000002,,0.34639560058076785,0.0015124999999995836,22,27
0.200303,,0.3463970954174965,0.001514999999999489,22,27
0.20030350000000002,,0.34639859025574127,0.001517500000000227,1,6
0.200304,,0.346400085095502,0.0015199999999999936,1,6
0.20030450000000002,,0.34640157993677867,0.0015225000000000932,10,15
0.200305,,0.34640307477957144,0.0015249999999999986,10,15
0.2003055,,0.3464045696238799,0.001527499999999904,22,27
0.200306,,0.3464060644697045,0.0015300000000001146,1,6
0.2003065,,0.346407559317045,0.0015325000000001032,1,6
0.200307,,0.34640905416590123,0.00153499999999962,22,27
0.2003075,,0.34641054901627344,0.0015374999999995254,22,27
0.200308,,0.3464120438681616,0.0015399999999994307,22,27
0.2003085,,0.34641353872156544,0.0015424999999997802,10,15
0.20030900000000001,,0.34641503357648545,0.001544999999999963,1,6
0.2003095,,0.3464165284329208,0.0015474999999999517,1,6
0.20031000000000002,,0.34641802329087235,0.0015499999999999403,10,15
0.2003105,,0.3464195181503395,0.0015524999999998457,10,15
0.20031100000000002,,0.3464210130113225,0.001554999999999751,10,15
0.2003115,,0.34642250787382123,0.0015574999999996564,10,15
0.20031200000000002,,0.3464240027378358,0.0015599999999995617,22,27
0.2003125,,0.346425497603366,0.001562499999999467,22,27
0.20031300000000002,,0.346426992470412,0.0015650000000002051,1,6
0.2003135,,0.34642848733897363,0.0015674999999999717,1,6
0.20031400000000002,,0.34642998220905097,0.0015700000000000713,10,15
0.2003145,,0.346431477080644,0.0015724999999999767,10,15
0.20031500000000002,,0.3464329719537526,0.001574999999999882,22,27
0.2003155,,0.3464344668283769,0.0015775000000000927,1,6
0.20031600000000002,,0.34643596170451696,0.0015800000000000536,1,6
0.2003165,,0.3464374565821724,0.0015825000000000422,1,6
0.20031700000000002,,0.3464389514613438,0.0015849999999995035,22,27
0.2003175,,0.34644044634203036,0.0015874999999994088,22,27
0.20031800000000002,,0.34644194122423283,0.0015899999999997583,10,15
0.2003185,,0.3464434361079507,0.0015924999999999412,1,6
0.20031900000000002,,0.346444930993184,0.001595000000000013,22,27
0.2003195,,0.346446425879933,0.0015974999999999184,10,15
0.20032,,0.34644792076819747,0.0015999999999998238,10,15
0.2003205,,0.34644941565797754,0.0016024999999997291,10,15
0.200321,,0.34645091054927285,0.0016049999999996345,10,15
0.2003215,,0.3464524054420838,0.0016074999999995399,22,27
0.200322,,0.34645390033641027,0.0016099999999994452,22,27
0.20032250000000001,,0.34645539523225205,0.0016125000000001832,1,6
0.200323,,0.34645689012960934,0.0016149999999999498,1,6
0.20032350000000002,,0.346458385028482,0.0016175000000000495,10,15
0.200324,,0.34645987992887,0.0016199999999999548,10,15
0.20032450000000002,,0.3464613748307734,0.0016224999999998602,22,27
0.200325,,0.3464628697341922,0.0016250000000000708,1,6
0.20032550000000002,,0.34646436463912644,0.0016275000000000317,1,6
0.200326,,0.3464658595455758,0.0016299999999995762,22,27
0.20032650000000002,,0.34646735445354065,0.0016324999999994816,22,27
0.200327,,0.3464688493630207,0.001634999999999387,22,27
0.20032750000000002,,0.3464703442740162,0.0016374999999997364,10,15
0.200328,,0.3464718391865268,0.0016399999999999193,1,6
0.20032850000000002,,0.34647333410055275,0.0016424999999999912,22,27
0.200329,,0.34647482901609394,0.0016449999999998965,10,15
0.20032950000000002,,0.3464763239331503,0.0016475000000000517,1,6
0.20033,,0.346477818851722,0.0016499999999997073,10,15
0.20033050000000002,,0.3464793137718089,0.0016524999999996126,22,27
0.200331,,0.3464808086934109,0.001654999999999518,22,27
0.20033150000000002,,0.3464823036165281,0.0016575000000001727,1,6
0.200332,,0.34648379854116046,0.0016600000000001613,1,6
0.20033250000000002,,0.34648529346730805,0.0016625000000001222,1,6
0.200333,,0.3464867883949705,0.0016650000000000276,10,15
0.2003335,,0.34648828332414827,0.001667499999999933,10,15
0.200334,,0.34648977825484106,0.0016699999999998383,22,27
0.2003345,,0.3464912731870491,0.001672500000000049,1,6
0.200335,,0.34649276812077207,0.0016750000000000098,1,6
0.2003355,,0.34649426305601005,0.0016774999999999984,1,6
0.20033600000000001,,0.3464957579927633,0.0016799999999994597,22,27
0.2003365,,0.3464972529310313,0.001682499999999365,22,27
0.20033700000000002,,0.3464987478708145,0.0016849999999997145,10,15
0.2003375,,0.34650024281211256,0.0016874999999998974,1,6
0.20033800000000002,,0.34650173775492576,0.0016899999999999693,22,27
0.2003385,,0.3465032326992538,0.0016924999999998747,10,15
0.20033900000000002,,0.3465047276450968,0.0016950000000000298,1,6
0.2003395,,0.34650622259245484,0.0016974999999996854,10,15
0.20034000000000002,,0.3465077175413277,0.0016999999999995907,22,27
0.2003405,,0.3465092124917155,0.001702499999999496,22,27
0.20034100000000002,,0.3465107074436183,0.0017050000000001508,1,6
0.2003415,,0.3465122023970358,0.0017075000000001395,1,6
0.20034200000000002,,0.3465136973519683,0.0017100000000001003,1,6
0.2003425,,0.34651519230841554,0.0017125000000000057,10,15
0.20034300000000002,,0.3465166872663778,0.001714999999999911,10,15
0.2003435,,0.34651818222585457,0.0017174999999998164,22,27
0.20034400000000002,,0.3465196771868465,0.0017199999999999993,1,6
0.2003445,,0.3465211721493529,0.001722499999999988,1,6
0.20034500000000002,,0.34652266711337426,0.0017249999999995325,22,27
0.2003455,,0.34652416207891035,0.0017274999999994378,22,27
0.20034600000000002,,0.34652565704596117,0.0017299999999997873,10,15
0.2003465,,0.3465271520145268,0.0017324999999996926,10,15
0.200347,,0.3465286469846069,0.0017349999999998755,1,6
0.2003475,,0.34653014195620185,0.0017374999999999474,22,27
0.200348,,0.3465316369293116,0.0017399999999998528,10,15
0.2003485,,0.34653313190393586,0.001742500000000008,1,6
0.200349,,0.3465346268800749,0.0017449999999996635,10,15
0.2003495,,0.3465361218577285,0.0017474999999995688,22,27
0.20035,,0.3465376168368967,0.0017499999999994742,22,27
0.20035050000000001,,0.34653911181757957,0.001752500000000129,1,6
0.200351,,0.34654060679977705,0.0017550000000001176,1,6
0.20035150000000002,,0.3465421017834891,0.0017575000000000784,1,6
0.200352,,0.3465435967687157,0.0017599999999999838,10,15
0.20035250000000002,,0.346545091755457,0.0017624999999998892,10,15
0.200353,,0.34654658674371264,0.0017649999999997945,22,27
0.20035350000000002,,0.3465480817334829,0.0017674999999999774,1,6
0.200354,,0.34654957672476755,0.001769999999999966,1,6
0.20035450000000002,,0.34655107171756694,0.0017724999999995106,22,27
0.200355,,0.3465525667118806,0.001774999999999416,22,27
0.20035550000000002,,0.3465540617077088,0.0017774999999997654,10,15
0.200356,,0.34655555670505145,0.0017799999999996707,10,15
0.20035650000000002,,0.34655705170390855,0.0017825000000000202,22,27
0.200357,,0.34655854670428,0.0017849999999999255,22,27
0.20035750000000002,,0.3465600417061659,0.0017875000000002195,1,6
0.200358,,0.3465615367095662,0.001789999999999986,1,6
0.20035850000000002,,0.34656303171448083,0.0017924999999996416,22,27
0.200359,,0.34656452672090987,0.001794999999999547,22,27
0.20035950000000002,,0.3465660217288533,0.0017974999999998964,10,15
0.20036,,0.346567516738311,0.001800000000000107,1,6
0.20036050000000002,,0.34656901174928306,0.001802500000000068,1,6
0.200361,,0.34657050676176926,0.0018050000000000566,1,6
0.2003615,,0.3465720017757699,0.001807499999999962,10,15
0.200362,,0.34657349679128496,0.0018099999999998673,10,15
0.2003625,,0.3465749918083139,0.0018124999999997726,22,27
0.200363,,0.3465764868268575,0.0018149999999999555,1,6
0.2003635,,0.34657798184691496,0.0018174999999999442,1,6
0.20036400000000001,,0.3465794768684869,0.0018199999999994887,22,27
0.2003645,,0.34658097189157283,0.001822499999999394,22,27
0.20036500000000002,,0.3465824669161732,0.0018249999999997435,10,15
0.2003655,,0.3465839619422876,0.0018274999999996488,10,15
0.20036600000000002,,0.3465854569699161,0.0018299999999999983,22,27
0.2003665,,0.3465869519990588,0.0018324999999999037,22,27
0.20036700000000002,,0.34658844702971553,0.0018350000000001976,1,6
